lapTime,angle,trackPos,speed,track,steer,accel,brake
3.788,0.00134517,0.281792,90.7984,"[5.38657, 5.57859, 7.03961, 9.40927, 15.8077, 20.9171, 31.2585, 62.769, 200.0, 200.0, 200.0, 108.632, 54.9425, 36.958, 28.0043, 16.7284, 12.5353, 9.94899, 9.61345]",0.0033591064126026263,0.05,0
3.854,0.00145646,0.281448,90.5045,"[5.38914, 5.58143, 7.04363, 9.41527, 15.8201, 20.9358, 31.2933, 62.8803, 200.0, 200.0, 200.0, 108.467, 54.8934, 36.9328, 27.9883, 16.7213, 12.5308, 9.94603, 9.61087]",-0.0033850772600544626,0.1,0
3.92,0.00198366,0.28104,90.3101,"[5.39221, 5.5854, 7.05077, 9.42775, 15.8522, 20.9893, 31.4058, 63.304, 200.0, 200.0, 200.0, 107.793, 54.7137, 36.8489, 27.9391, 16.7034, 12.5213, 9.94146, 9.60782]",-0.0024822595792196676,0.15000000000000002,0
3.986,0.00191818,0.280629,90.2555,"[5.39529, 5.58849, 7.05441, 9.43225, 15.8584, 20.9961, 31.412, 63.2917, 200.0, 200.0, 200.0, 107.838, 54.7162, 36.8461, 27.9351, 16.6996, 12.5179, 9.93845, 9.60474]",0.0017334647206824136,0.2,0
4.052,0.00168639,0.280252,90.3194,"[5.39812, 5.59107, 7.05673, 9.43405, 15.8565, 20.9888, 31.3867, 63.1538, 200.0, 200.0, 200.0, 108.086, 54.7713, 36.8669, 27.9446, 16.7002, 12.5167, 9.93613, 9.6019]",0.0012329414369995836,0.25,0
4.118,0.00168465,0.279877,90.5523,"[5.40093, 5.59398, 7.06039, 9.43894, 15.8647, 20.9996, 31.4027, 63.1854, 200.0, 200.0, 200.0, 108.057, 54.7558, 36.8563, 27.9366, 16.6953, 12.513, 9.93323, 9.59909]",-0.0005927347759638133,0.3,0
4.184,0.00188272,0.279473,90.8434,"[5.40396, 5.59741, 7.06553, 9.44692, 15.8823, 21.027, 31.456, 63.3671, 200.0, 200.0, 200.0, 107.783, 54.6777, 36.8177, 27.9126, 16.6854, 12.507, 9.92957, 9.59607]",-0.0005878312560128086,0.35,0
4.25,0.00178894,0.279072,91.2655,"[5.40697, 5.60039, 7.06891, 9.45091, 15.887, 21.0313, 31.4567, 63.3331, 200.0, 200.0, 200.0, 107.862, 54.6893, 36.8189, 27.911, 16.6824, 12.5041, 9.9267, 9.59305]",0.0010085597228976697,0.39999999999999997,0
4.316,0.0016185,0.27869,91.9169,"[5.40983, 5.6031, 7.07164, 9.4536, 15.8879, 21.029, 31.4426, 63.2408, 200.0, 200.0, 200.0, 108.036, 54.7254, 36.8312, 27.9157, 16.6814, 12.5021, 9.92419, 9.59019]",0.0002823321947398247,0.44999999999999996,0
4.382,0.00188149,0.278295,92.6079,"[5.4128, 5.60657, 7.07708, 9.46235, 15.9082, 21.0613, 31.5073, 63.4699, 200.0, 200.0, 200.0, 107.685, 54.6277, 36.7839, 27.887, 16.67, 12.4955, 9.92043, 9.58723]",-0.0010548862302892197,0.49999999999999994,0
4.448,0.00201603,0.277889,93.3769,"[5.41584, 5.60993, 7.08186, 9.4695, 15.9231, 21.0839, 31.5493, 63.6055, 200.0, 200.0, 200.0, 107.489, 54.5692, 36.7539, 27.8679, 16.6615, 12.4901, 9.91692, 9.58419]",0.0010576716938975207,0.5499999999999999,0
4.514,0.00166998,0.277506,94.4331,"[5.41872, 5.61238, 7.08356, 9.46983, 15.9163, 21.0676, 31.5035, 63.3826, 200.0, 200.0, 200.0, 107.874, 54.6589, 36.79, 27.8859, 16.6648, 12.49, 9.91486, 9.58131]",0.00214860699607663,0.6,0
