M_CLIENT_NAME,M_TIMESTAMP,S_SPEED_X,S_SPEED_Y,S_SPEED_Z,S_RPM,S_GEAR,S_ANGLE,S_Z,S_DAMAGE,S_TRACK_POSITION,S_RACE_POSITION,S_DISTANCE_RACED,S_DISTANCE_FROM_START,S_CURRENT_LAPTIME,S_LAST_LAPTIME,A_ACCELERATION,A_BRAKE,A_GEAR,A_STEER,A_CLUTCH
SCR-CLIENT-CPP,ONWAAR,46.622799,0.796361,-0.92418,3387,2,0.022576,0.345027,1309,-0.039586,1,2329.080078,2304.060059,179.906006,0,0.107065,0,2,0.115599,0
SCR-CLIENT-CPP,ONWAAR,46.6427,0.794076,-0.972095,3387,2,0.022414,0.344495,1309,-0.03988,1,2329.340088,2304.320068,179.925995,0,0.104053,0,2,0.115557,0
SCR-CLIENT-CPP,ONWAAR,46.661598,0.793399,-1.00838,3389,2,0.022275,0.343738,1309,-0.040166,1,2329.600098,2304.580078,179.945999,0,0.100248,0,2,0.115569,0
SCR-CLIENT-CPP,ONWAAR,46.680199,0.79532,-1.03035,3389,2,0.022133,0.342826,1309,-0.040447,1,2329.850098,2304.830078,179.966003,0,0.096809,0,2,0.115563,0
SCR-CLIENT-CPP,ONWAAR,46.698101,0.797816,-1.0406,3389,2,0.021956,0.342527,1309,-0.040712,1,2330.110107,2305.090088,179.985992,0,0.095919,0,2,0.115442,0
SCR-CLIENT-CPP,ONWAAR,46.714699,0.799165,-1.04326,3389,2,0.021755,0.343095,1309,-0.040968,1,2330.370117,2305.350098,180.005997,0,0.097192,0,2,0.115245,0
SCR-CLIENT-CPP,ONWAAR,46.729599,0.798991,-1.04119,3390,2,0.021565,0.34367,1309,-0.041216,1,2330.629883,2305.610107,180.026001,0,0.098856,0,2,0.115062,0
SCR-CLIENT-CPP,ONWAAR,46.744301,0.79879,-1.03674,3392,2,0.02139,0.344267,1309,-0.041452,1,2330.889893,2305.870117,180.046005,0,0.099702,0,2,0.114908,0
SCR-CLIENT-CPP,ONWAAR,46.760201,0.79937,-1.03179,3392,2,0.02121,0.344902,1309,-0.041679,1,2331.149902,2306.129883,180.065994,0,0.100412,0,2,0.114726,0
SCR-CLIENT-CPP,ONWAAR,46.777302,0.798778,-1.0316,3394,2,0.021017,0.345571,1309,-0.041904,1,2331.409912,2306.389893,180.085999,0,0.101285,0,2,0.114506,0
SCR-CLIENT-CPP,ONWAAR,46.794998,0.79175,-1.09677,3395,2,0.020803,0.346025,1309,-0.042119,1,2331.669922,2306.649902,180.106003,0,0.103229,0,2,0.114216,0
SCR-CLIENT-CPP,ONWAAR,46.813,0.78942,-1.13934,3397,2,0.020581,0.346194,1309,-0.042328,1,2331.929932,2306.909912,180.126007,0,0.105553,0,2,0.113895,0
SCR-CLIENT-CPP,ONWAAR,46.8311,0.788901,-1.16516,3399,2,0.020388,0.346183,1309,-0.042529,1,2332.189941,2307.169922,180.145996,0,0.106232,0,2,0.113643,0
SCR-CLIENT-CPP,ONWAAR,46.850101,0.789563,-1.18002,3400,2,0.020223,0.346071,1309,-0.042718,1,2332.439941,2307.419922,180.166,0,0.104798,0,2,0.113453,0
SCR-CLIENT-CPP,ONWAAR,46.870399,0.78993,-1.18661,3402,2,0.020062,0.345908,1309,-0.042899,1,2332.699951,2307.679932,180.186005,0,0.102649,0,2,0.113259,0
SCR-CLIENT-CPP,ONWAAR,46.891201,0.789272,-1.18709,3403,2,0.019908,0.34573,1309,-0.043076,1,2332.959961,2307.939941,180.205994,0,0.099867,0,2,0.11308,0
SCR-CLIENT-CPP,ONWAAR,46.910999,0.787635,-1.18371,3405,2,0.019789,0.345569,1309,-0.043242,1,2333.219971,2308.199951,180.225998,0,0.095607,0,2,0.112981,0
SCR-CLIENT-CPP,ONWAAR,46.929798,0.786929,-1.17838,3406,2,0.019695,0.345436,1309,-0.043405,1,2333.47998,2308.459961,180.246002,0,0.090396,0,2,0.112947,0
SCR-CLIENT-CPP,+ϰ,46.9478,0.787124,-1.17251,3406,2,0.019589,0.345341,1309,-0.043559,1,2333.73999,2308.719971,180.266006,0,0.086332,0,2,0.11287,0
SCR-CLIENT-CPP,ONWAAR,46.963902,0.786266,-1.16722,3407,2,0.019467,0.345278,1309,-0.043712,1,2334,2308.97998,180.285995,0,0.084202,0,2,0.112744,0
SCR-CLIENT-CPP,ONWAAR,46.977299,0.784358,-1.16279,3407,2,0.019362,0.345245,1309,-0.043863,1,2334.26001,2309.23999,180.306,0,0.08242,0,2,0.112665,0
SCR-CLIENT-CPP,ONWAAR,46.988701,0.783209,-1.16062,3407,2,0.01928,0.345238,1309,-0.044005,1,2334.52002,2309.5,180.326004,0,0.080341,0,2,0.112633,0
SCR-CLIENT-CPP,ONWAAR,46.999699,0.779156,-1.2055,3407,2,0.019209,0.345111,1309,-0.044144,1,2334.780029,2309.76001,180.345993,0,0.077769,0,2,0.11263,0
SCR-CLIENT-CPP,ONWAAR,47.0098,0.777593,-1.25006,3409,2,0.019138,0.344722,1309,-0.044286,1,2335.040039,2310.02002,180.365997,0,0.07572,0,2,0.112629,0
SCR-CLIENT-CPP,ONWAAR,47.019402,0.77703,-1.28464,3409,2,0.01907,0.344118,1309,-0.044426,1,2335.300049,2310.280029,180.386002,0,0.073692,0,2,0.112634,0
SCR-CLIENT-CPP,ONWAAR,47.028099,0.777024,-1.30738,3409,2,0.019016,0.343358,1309,-0.044568,1,2335.560059,2310.540039,180.406006,0,0.071195,0,2,0.112682,0
SCR-CLIENT-CPP,ONWAAR,47.035999,0.778914,-1.31916,3409,2,0.01896,0.342715,1309,-0.044702,1,2335.820068,2310.800049,180.425995,0,0.0694,0,2,0.112713,0
SCR-CLIENT-CPP,ONWAAR,47.043598,0.781233,-1.32329,3409,2,0.018874,0.343217,1309,-0.044836,1,2336.080078,2311.060059,180.445999,0,0.069512,0,2,0.112662,0
SCR-CLIENT-CPP,ONWAAR,47.0504,0.782364,-1.32272,3409,2,0.018768,0.343719,1309,-0.044962,1,2336.340088,2311.320068,180.466003,0,0.071315,0,2,0.112541,0
SCR-CLIENT-CPP,ONWAAR,47.056499,0.782027,-1.31934,3409,2,0.018672,0.344237,1309,-0.045087,1,2336.600098,2311.580078,180.485992,0,0.072859,0,2,0.112452,0
SCR-CLIENT-CPP,+Pŕ,47.062698,0.78177,-1.31527,3410,2,0.018597,0.344783,1309,-0.045204,1,2336.870117,2311.850098,180.505997,0,0.07313,0,2,0.112406,0
SCR-CLIENT-CPP,ONWAAR,47.070301,0.782588,-1.31079,3411,2,0.018513,0.345352,1309,-0.045319,1,2337.129883,2312.110107,180.526001,0,0.073388,0,2,0.112333,0
SCR-CLIENT-CPP,ONWAAR,47.078899,0.778479,-1.35631,3411,2,0.018392,0.345811,1309,-0.045425,1,2337.389893,2312.370117,180.546005,0,0.075367,0,2,0.112149,0
SCR-CLIENT-CPP,ONWAAR,47.087601,0.776837,-1.397,3412,2,0.018245,0.346004,1309,-0.045528,1,2337.649902,2312.629883,180.565994,0,0.078818,0,2,0.111887,0
SCR-CLIENT-CPP,ONWAAR,47.0965,0.776356,-1.422,3413,2,0.018112,0.346029,1309,-0.045627,1,2337.909912,2312.889893,180.585999,0,0.081482,0,2,0.111658,0
SCR-CLIENT-CPP,ONWAAR,47.106201,0.776008,-1.437,3414,2,0.018017,0.345954,1309,-0.045718,1,2338.169922,2313.149902,180.606003,0,0.081535,0,2,0.111524,0
SCR-CLIENT-CPP,ONWAAR,47.117199,0.776413,-1.44439,3415,2,0.017944,0.345823,1309,-0.045812,1,2338.429932,2313.409912,180.626007,0,0.079578,0,2,0.111452,0
SCR-CLIENT-CPP,ONWAAR,47.1297,0.77664,-1.44629,3417,2,0.017865,0.345676,1309,-0.045898,1,2338.689941,2313.669922,180.645996,0,0.07725,0,2,0.111358,0
SCR-CLIENT-CPP,ONWAAR,47.142399,0.776203,-1.44441,3417,2,0.017792,0.345533,1309,-0.04599,1,2338.949951,2313.929932,180.666,0,0.074443,0,2,0.111282,0
SCR-CLIENT-CPP,+�,47.154099,0.77503,-1.43959,3418,2,0.017739,0.345407,1309,-0.046068,1,2339.209961,2314.189941,180.686005,0,0.07114,0,2,0.111244,0
SCR-CLIENT-CPP,ONWAAR,47.1646,0.774329,-1.43428,3418,2,0.017711,0.345315,1309,-0.046136,1,2339.469971,2314.449951,180.705994,0,0.066909,0,2,0.111261,0
SCR-CLIENT-CPP,ONWAAR,47.174099,0.774989,-1.42934,3418,2,0.017677,0.345254,1309,-0.046208,1,2339.73999,2314.719971,180.725998,0,0.063551,0,2,0.111265,0
SCR-CLIENT-CPP,ONWAAR,47.182201,0.775047,-1.42539,3419,2,0.017621,0.345221,1309,-0.046285,1,2340,2314.97998,180.746002,0,0.062191,0,2,0.111218,0
SCR-CLIENT-CPP,ONWAAR,47.188202,0.77397,-1.42258,3418,2,0.017571,0.345211,1309,-0.046364,1,2340.26001,2315.23999,180.766006,0,0.061492,0,2,0.111189,0
SCR-CLIENT-CPP,ONWAAR,47.193001,0.76937,-1.4525,3417,2,0.017553,0.345136,1309,-0.046437,1,2340.52002,2315.5,180.785995,0,0.059481,0,2,0.111239,0
SCR-CLIENT-CPP,+,47.197102,0.767925,-1.49106,3418,2,0.017558,0.344841,1309,-0.046506,1,2340.780029,2315.76001,180.806,0,0.056445,0,2,0.111347,0
SCR-CLIENT-CPP,ONWAAR,47.200802,0.768792,-1.52181,3418,2,0.017546,0.344357,1309,-0.046581,1,2341.040039,2316.02002,180.826004,0,0.054677,0,2,0.111416,0
SCR-CLIENT-CPP,ONWAAR,47.204201,0.769876,-1.54282,3419,2,0.017515,0.343732,1309,-0.046664,1,2341.300049,2316.280029,180.845993,0,0.053973,0,2,0.111448,0
SCR-CLIENT-CPP,ONWAAR,47.206501,0.770479,-1.55412,3418,2,0.017486,0.343022,1309,-0.046732,1,2341.560059,2316.540039,180.865997,0,0.053973,0,2,0.111459,0
SCR-CLIENT-CPP,ONWAAR,47.208199,0.77161,-1.55805,3418,2,0.017463,0.34343,1309,-0.046793,1,2341.830078,2316.810059,180.886002,0,0.053891,0,2,0.111481,0
SCR-CLIENT-CPP,ONWAAR,47.209702,0.77377,-1.55782,3418,2,0.017426,0.343854,1309,-0.04686,1,2342.090088,2317.070068,180.906006,0,0.054823,0,2,0.111469,0
SCR-CLIENT-CPP,ONWAAR,47.2118,0.77495,-1.5551,3418,2,0.01736,0.344289,1309,-0.046927,1,2342.350098,2317.330078,180.925995,0,0.057063,0,2,0.111383,0
SCR-CLIENT-CPP,ONWAAR,47.213902,0.77457,-1.55081,3418,2,0.017291,0.344743,1309,-0.046982,1,2342.610107,2317.590088,180.945999,0,0.059682,0,2,0.111268,0
SCR-CLIENT-CPP,ONWAAR,47.2169,0.773423,-1.54678,3417,2,0.017249,0.345225,1309,-0.047043,1,2342.870117,2317.850098,180.966003,0,0.060175,0,2,0.111235,0
SCR-CLIENT-CPP,ONWAAR,47.2206,0.770614,-1.57881,3419,2,0.017199,0.345652,1309,-0.047104,1,2343.129883,2318.110107,180.985992,0,0.060699,0,2,0.111185,0
SCR-CLIENT-CPP,ONWAAR,47.2257,0.769615,-1.61562,3420,2,0.017117,0.345846,1309,-0.047153,1,2343.389893,2318.370117,181.005997,0,0.062666,0,2,0.111026,0
SCR-CLIENT-CPP,ONWAAR,47.2314,0.770042,-1.63853,3421,2,0.017025,0.345885,1309,-0.047205,1,2343.659912,2318.639893,181.026001,0,0.064943,0,2,0.110846,0
SCR-CLIENT-CPP,ONWAAR,47.2374,0.770098,-1.65226,3421,2,0.01695,0.345829,1309,-0.047264,1,2343.919922,2318.899902,181.046005,0,0.065927,0,2,0.110722,0
SCR-CLIENT-CPP,ONWAAR,47.244099,0.769363,-1.65879,3421,2,0.016908,0.345718,1309,-0.047302,1,2344.179932,2319.159912,181.065994,0,0.064727,0,2,0.110659,0
SCR-CLIENT-CPP,ONWAAR,47.251598,0.769261,-1.66077,3423,2,0.016891,0.345595,1309,-0.04734,1,2344.439941,2319.419922,181.085999,0,0.06168,0,2,0.110665,0
SCR-CLIENT-CPP,ONWAAR,47.259602,0.76985,-1.65926,3423,2,0.016865,0.345472,1309,-0.047392,1,2344.699951,2319.679932,181.106003,0,0.058762,0,2,0.110666,0
SCR-CLIENT-CPP,ONWAAR,47.267399,0.769506,-1.65527,3424,2,0.016821,0.345362,1309,-0.047429,1,2344.959961,2319.939941,181.126007,0,0.057169,0,2,0.110596,0
SCR-CLIENT-CPP,ONWAAR,47.273899,0.768097,-1.65078,3424,2,0.016797,0.345282,1309,-0.04747,1,2345.22998,2320.209961,181.145996,0,0.054998,0,2,0.110588,0
SCR-CLIENT-CPP,ONWAAR,47.2789,0.767556,-1.64674,3423,2,0.016798,0.34523,1309,-0.04752,1,2345.48999,2320.469971,181.166,0,0.05197,0,2,0.110657,0
SCR-CLIENT-CPP,+,47.2831,0.768497,-1.64286,3424,2,0.016784,0.345197,1309,-0.047548,1,2345.75,2320.72998,181.186005,0,0.050487,0,2,0.110656,0
SCR-CLIENT-CPP,+,47.286499,0.768836,-1.64043,3423,2,0.01675,0.345185,1309,-0.047586,1,2346.01001,2320.98999,181.205994,0,0.050475,0,2,0.110616,0
SCR-CLIENT-CPP,ONWAAR,47.288502,0.765839,-1.66038,3423,2,0.016724,0.345141,1309,-0.047626,1,2346.27002,2321.25,181.225998,0,0.050622,0,2,0.110599,0
SCR-CLIENT-CPP,+@Rf=,47.290401,0.763078,-1.69253,3421,2,0.016739,0.344922,1309,-0.047662,1,2346.530029,2321.51001,181.246002,0,0.048449,0,2,0.11069,0
SCR-CLIENT-CPP,ONWAAR,47.291698,0.763516,-1.71867,3423,2,0.016764,0.344543,1309,-0.047711,1,2346.800049,2321.780029,181.266006,0,0.045813,0,2,0.110824,0
SCR-CLIENT-CPP,+ Z8=,47.2934,0.765094,-1.73685,3423,2,0.016758,0.344041,1309,-0.047743,1,2347.060059,2322.040039,181.285995,0,0.045038,0,2,0.110853,0
SCR-CLIENT-CPP,ONWAAR,47.294601,0.766355,-1.74685,3423,2,0.016735,0.343467,1309,-0.047791,1,2347.320068,2322.300049,181.306,0,0.045282,0,2,0.110856,0
SCR-CLIENT-CPP,ONWAAR,47.294899,0.76672,-1.75056,3422,2,0.016715,0.343693,1309,-0.047821,1,2347.580078,2322.560059,181.326004,0,0.046127,0,2,0.110843,0
SCR-CLIENT-CPP,ONWAAR,47.294899,0.76735,-1.75058,3422,2,0.016708,0.344039,1309,-0.047859,1,2347.840088,2322.820068,181.345993,0,0.046279,0,2,0.110874,0
SCR-CLIENT-CPP,+`a=,47.2952,0.769051,-1.74826,3422,2,0.016685,0.344394,1309,-0.047893,1,2348.110107,2323.090088,181.365997,0,0.047124,0,2,0.110857,0
SCR-CLIENT-CPP,ONWAAR,47.2962,0.769746,-1.74514,3422,2,0.016637,0.344765,1309,-0.047925,1,2348.370117,2323.350098,181.386002,0,0.049223,0,2,0.110771,0
SCR-CLIENT-CPP,ONWAAR,47.297501,0.769138,-1.7416,3423,2,0.016592,0.345157,1309,-0.047955,1,2348.629883,2323.610107,181.406006,0,0.051025,0,2,0.11069,0
SCR-CLIENT-CPP,ONWAAR,47.2995,0.765896,-1.7635,3422,2,0.016563,0.34552,1309,-0.047983,1,2348.889893,2323.870117,181.425995,0,0.05148,0,2,0.110647,0
SCR-CLIENT-CPP,ONWAAR,47.301998,0.764648,-1.79506,3424,2,0.016525,0.3457,1309,-0.048016,1,2349.149902,2324.129883,181.445999,0,0.052225,0,2,0.110589,0
SCR-CLIENT-CPP,+@z=,47.3055,0.765487,-1.81484,3425,2,0.016476,0.345738,1309,-0.048041,1,2349.419922,2324.389893,181.466003,0,0.05323,0,2,0.110489,0
SCR-CLIENT-CPP,ONWAAR,47.309601,0.766071,-1.82654,3425,2,0.016419,0.3457,1309,-0.048068,1,2349.679932,2324.659912,181.485992,0,0.054395,0,2,0.110371,0
SCR-CLIENT-CPP,ONWAAR,47.3139,0.765576,-1.83242,3425,2,0.01637,0.345613,1309,-0.048088,1,2349.939941,2324.919922,181.505997,0,0.055002,0,2,0.110265,0
SCR-CLIENT-CPP,ONWAAR,47.318901,0.764491,-1.83431,3424,2,0.016358,0.345511,1309,-0.048109,1,2350.199951,2325.179932,181.526001,0,0.053047,0,2,0.11026,0
SCR-CLIENT-CPP,+@sn=,47.323799,0.764707,-1.83296,3426,2,0.016359,0.345407,1309,-0.048126,1,2350.459961,2325.439941,181.546005,0,0.050372,0,2,0.110287,0
SCR-CLIENT-CPP,ONWAAR,47.3293,0.765197,-1.83011,3426,2,0.016345,0.34532,1309,-0.048149,1,2350.72998,2325.699951,181.565994,0,0.048239,0,2,0.11028,0
SCR-CLIENT-CPP,ONWAAR,47.334,0.764934,-1.82642,3427,2,0.016319,0.345249,1309,-0.048164,1,2350.98999,2325.969971,181.585999,0,0.047425,0,2,0.110228,0
SCR-CLIENT-CPP,ONWAAR,47.337601,0.763768,-1.82276,3426,2,0.016312,0.345201,1309,-0.048192,1,2351.25,2326.22998,181.606003,0,0.045704,0,2,0.110247,0
SCR-CLIENT-CPP,ONWAAR,47.340099,0.763462,-1.81955,3426,2,0.016322,0.345173,1309,-0.048209,1,2351.51001,2326.48999,181.626007,0,0.04377,0,2,0.110297,0
SCR-CLIENT-CPP,+ #.=,47.341999,0.764386,-1.81738,3426,2,0.016323,0.345162,1309,-0.048232,1,2351.77002,2326.75,181.645996,0,0.042514,0,2,0.110332,0
SCR-CLIENT-CPP,ONWAAR,47.343399,0.763144,-1.83012,3426,2,0.016303,0.345136,1309,-0.048248,1,2352.040039,2327.02002,181.666,0,0.042813,0,2,0.110301,0
SCR-CLIENT-CPP,ONWAAR,47.344101,0.760934,-1.85549,3426,2,0.016302,0.344976,1309,-0.048273,1,2352.300049,2327.280029,181.686005,0,0.04231,0,2,0.110332,0
SCR-CLIENT-CPP,+`U$=,47.344898,0.759838,-1.87616,3424,2,0.016326,0.344691,1309,-0.0483,1,2352.560059,2327.540039,181.705994,0,0.040151,0,2,0.110435,0
SCR-CLIENT-CPP,+,47.3451,0.76088,-1.8907,3425,2,0.01635,0.344309,1309,-0.048319,1,2352.820068,2327.800049,181.725998,0,0.038517,0,2,0.110523,0
SCR-CLIENT-CPP,+@=,47.345299,0.762625,-1.89916,3425,2,0.016346,0.343866,1309,-0.048349,1,2353.080078,2328.060059,181.746002,0,0.038338,0,2,0.110556,0
SCR-CLIENT-CPP,+,47.345001,0.763641,-1.9025,3425,2,0.016322,0.343983,1309,-0.048364,1,2353.350098,2328.330078,181.766006,0,0.039791,0,2,0.110509,0
SCR-CLIENT-CPP,+,47.344101,0.763454,-1.90268,3425,2,0.016307,0.344253,1309,-0.048384,1,2353.610107,2328.590088,181.785995,0,0.04093,0,2,0.110497,0
SCR-CLIENT-CPP,ONWAAR,47.343201,0.763764,-1.901,3424,2,0.016306,0.344527,1309,-0.04841,1,2353.870117,2328.850098,181.806,0,0.041223,0,2,0.11053,0
SCR-CLIENT-CPP,ONWAAR,47.342999,0.765036,-1.89846,3425,2,0.016291,0.344813,1309,-0.048422,1,2354.129883,2329.110107,181.826004,0,0.042089,0,2,0.110505,0
SCR-CLIENT-CPP,+,47.3438,0.765505,-1.89569,3425,2,0.016256,0.345117,1309,-0.048444,1,2354.389893,2329.370117,181.845993,0,0.043603,0,2,0.110439,0
SCR-CLIENT-CPP,ONWAAR,47.344799,0.763279,-1.90995,3425,2,0.01622,0.345407,1309,-0.048457,1,2354.659912,2329.639893,181.865997,0,0.045173,0,2,0.110359,0
SCR-CLIENT-CPP,ONWAAR,47.346298,0.761147,-1.93541,3425,2,0.016191,0.345553,1309,-0.048473,1,2354.919922,2329.899902,181.886002,0,0.04603,0,2,0.1103,0
SCR-CLIENT-CPP,ONWAAR,47.348099,0.761413,-1.95137,3426,2,0.016177,0.345593,1309,-0.048496,1,2355.179932,2330.159912,181.906006,0,0.045744,0,2,0.110295,0
SCR-CLIENT-CPP,ONWAAR,47.3507,0.762532,-1.96067,3427,2,0.016155,0.345565,1309,-0.048502,1,2355.439941,2330.419922,181.925995,0,0.045748,0,2,0.110242,0
SCR-CLIENT-CPP,+,47.353901,0.762873,-1.9657,3427,2,0.016122,0.3455,1309,-0.048515,1,2355.699951,2330.679932,181.945999,0,0.045986,0,2,0.11017,0
SCR-CLIENT-CPP,ONWAAR,47.357101,0.762113,-1.96726,3427,2,0.016101,0.34542,1309,-0.048529,1,2355.969971,2330.949951,181.966003,0,0.045615,0,2,0.110131,0
SCR-CLIENT-CPP,+,47.360401,0.761191,-1.96639,3426,2,0.016106,0.345341,1309,-0.048535,1,2356.22998,2331.209961,181.985992,0,0.043584,0,2,0.110154,0
SCR-CLIENT-CPP,ONWAAR,47.363602,0.76179,-1.96414,3427,2,0.016112,0.345269,1309,-0.04855,1,2356.48999,2331.469971,182.005997,0,0.041452,0,2,0.11019,0
SCR-CLIENT-CPP,ONWAAR,47.366699,0.761837,-1.96141,3427,2,0.01609,0.345214,1309,-0.048561,1,2356.75,2331.72998,182.026001,0,0.041128,0,2,0.110146,0
SCR-CLIENT-CPP,ONWAAR,47.3689,0.760687,-1.95855,3427,2,0.01607,0.345178,1309,-0.048567,1,2357.02002,2332,182.046005,0,0.041179,0,2,0.1101,0
SCR-CLIENT-CPP,ONWAAR,47.370499,0.759377,-1.95604,3425,2,0.016076,0.345155,1309,-0.048584,1,2357.280029,2332.26001,182.065994,0,0.039842,0,2,0.11014,0
SCR-CLIENT-CPP,ONWAAR,47.371201,0.759995,-1.95403,3427,2,0.016088,0.345144,1309,-0.048596,1,2357.540039,2332.52002,182.085999,0,0.03865,0,2,0.110189,0
SCR-CLIENT-CPP,ONWAAR,47.372002,0.759907,-1.96181,3427,2,0.01608,0.345127,1309,-0.048604,1,2357.800049,2332.780029,182.106003,0,0.038711,0,2,0.110177,0
SCR-CLIENT-CPP,ONWAAR,47.372501,0.758805,-1.98002,3428,2,0.016073,0.345019,1309,-0.048624,1,2358.060059,2333.040039,182.126007,0,0.03869,0,2,0.110185,0
SCR-CLIENT-CPP,+`=,47.372799,0.75782,-1.99511,3427,2,0.016084,0.344823,1309,-0.048642,1,2358.330078,2333.310059,182.145996,0,0.037624,0,2,0.110241,0
SCR-CLIENT-CPP,ONWAAR,47.3731,0.75793,-2.00593,3427,2,0.016107,0.344553,1309,-0.048651,1,2358.590088,2333.570068,182.166,0,0.03602,0,2,0.110316,0
SCR-CLIENT-CPP,ONWAAR,47.373299,0.759581,-2.01192,3427,2,0.016114,0.344237,1309,-0.048668,1,2358.850098,2333.830078,182.186005,0,0.03538,0,2,0.110358,0
SCR-CLIENT-CPP,ONWAAR,47.373402,0.76068,-2.0146,3427,2,0.016096,0.344286,1309,-0.048682,1,2359.110107,2334.090088,182.205994,0,0.036325,0,2,0.110325,0
SCR-CLIENT-CPP,+@G=,47.372799,0.760578,-2.01474,3427,2,0.016075,0.344479,1309,-0.048695,1,2359.379883,2334.360107,182.225998,0,0.037696,0,2,0.110289,0
SCR-CLIENT-CPP,ONWAAR,47.372601,0.759993,-2.01385,3424,2,0.016075,0.344676,1309,-0.048703,1,2359.639893,2334.620117,182.246002,0,0.037795,0,2,0.110299,0
SCR-CLIENT-CPP,+,47.372002,0.760844,-2.01201,3426,2,0.016077,0.344879,1309,-0.048714,1,2359.899902,2334.879883,182.266006,0,0.037866,0,2,0.110318,0
SCR-CLIENT-CPP,ONWAAR,47.372398,0.761689,-2.01014,3427,2,0.016057,0.345095,1309,-0.048727,1,2360.159912,2335.139893,182.285995,0,0.038738,0,2,0.110282,0
SCR-CLIENT-CPP,ONWAAR,47.373199,0.760522,-2.01884,3427,2,0.016025,0.345305,1309,-0.048737,1,2360.429932,2335.399902,182.306,0,0.040176,0,2,0.110208,0
SCR-CLIENT-CPP,+,47.373798,0.758494,-2.03751,3427,2,0.015997,0.345417,1309,-0.048744,1,2360.689941,2335.669922,182.326004,0,0.041482,0,2,0.110142,0
SCR-CLIENT-CPP,+`%)=,47.375099,0.757966,-2.0492,3426,2,0.015987,0.345446,1309,-0.048756,1,2360.949951,2335.929932,182.345993,0,0.041295,0,2,0.11013,0
SCR-CLIENT-CPP,+@'=,47.3769,0.758937,-2.05604,3427,2,0.015979,0.345428,1309,-0.04877,1,2361.209961,2336.189941,182.365997,0,0.040779,0,2,0.110128,0
SCR-CLIENT-CPP,+,47.379299,0.759284,-2.05981,3428,2,0.015955,0.345383,1309,-0.048781,1,2361.469971,2336.449951,182.386002,0,0.04096,0,2,0.110078,0
SCR-CLIENT-CPP,ONWAAR,47.381699,0.758366,-2.06105,3428,2,0.015933,0.345326,1309,-0.048784,1,2361.73999,2336.719971,182.406006,0,0.041063,0,2,0.110021,0
SCR-CLIENT-CPP,ONWAAR,47.3843,0.756973,-2.06051,3426,2,0.015937,0.345268,1309,-0.048792,1,2362,2336.97998,182.425995,0,0.039382,0,2,0.110043,0
SCR-CLIENT-CPP,+@{=,47.386101,0.757322,-2.05901,3428,2,0.01595,0.345217,1309,-0.048798,1,2362.26001,2337.23999,182.445999,0,0.037715,0,2,0.110085,0
SCR-CLIENT-CPP,ONWAAR,47.388199,0.758062,-2.05702,3428,2,0.015942,0.345175,1309,-0.04881,1,2362.52002,2337.5,182.466003,0,0.037052,0,2,0.110081,0
SCR-CLIENT-CPP,ONWAAR,47.389702,0.75806,-2.05497,3429,2,0.015923,0.345149,1309,-0.048814,1,2362.790039,2337.77002,182.485992,0,0.037374,0,2,0.110037,0
SCR-CLIENT-CPP,"+`""=",47.390499,0.757197,-2.05298,3428,2,0.015923,0.345129,1309,-0.048823,1,2363.050049,2338.030029,182.505997,0,0.036898,0,2,0.110048,0
SCR-CLIENT-CPP,+ >=,47.3909,0.757113,-2.05152,3428,2,0.015939,0.345122,1309,-0.04883,1,2363.310059,2338.290039,182.526001,0,0.035704,0,2,0.110101,0
SCR-CLIENT-CPP,ONWAAR,47.3913,0.757574,-2.05538,3428,2,0.015943,0.345112,1309,-0.04884,1,2363.570068,2338.550049,182.546005,0,0.035121,0,2,0.110125,0
SCR-CLIENT-CPP,ONWAAR,47.391701,0.757085,-2.06642,3429,2,0.015931,0.345053,1309,-0.048851,1,2363.840088,2338.820068,182.565994,0,0.03553,0,2,0.110109,0
SCR-CLIENT-CPP,ONWAAR,47.3918,0.756158,-2.07553,3428,2,0.015928,0.344937,1309,-0.048866,1,2364.100098,2339.080078,182.585999,0,0.035559,0,2,0.11012,0
SCR-CLIENT-CPP,ONWAAR,47.391998,0.755446,-2.08214,3426,2,0.015946,0.344776,1309,-0.048874,1,2364.360107,2339.340088,182.606003,0,0.034309,0,2,0.110179,0
SCR-CLIENT-CPP,ONWAAR,47.391899,0.756434,-2.08598,3427,2,0.015957,0.344588,1309,-0.048883,1,2364.620117,2339.600098,182.626007,0,0.033519,0,2,0.110223,0
SCR-CLIENT-CPP,ONWAAR,47.391899,0.756967,-2.08754,3427,2,0.015938,0.344601,1309,-0.048889,1,2364.879883,2339.860107,182.645996,0,0.034665,0,2,0.110178,0
SCR-CLIENT-CPP,ONWAAR,47.391499,0.756306,-2.08781,3427,2,0.015916,0.344717,1309,-0.0489,1,2365.149902,2340.129883,182.666,0,0.036094,0,2,0.110134,0
SCR-CLIENT-CPP,ONWAAR,47.3913,0.755312,-2.08739,3425,2,0.015917,0.344834,1309,-0.048906,1,2365.409912,2340.389893,182.686005,0,0.036039,0,2,0.110144,0
SCR-CLIENT-CPP,+,47.390701,0.755995,-2.08625,3427,2,0.015924,0.344955,1309,-0.04892,1,2365.669922,2340.649902,182.705994,0,0.035801,0,2,0.110182,0
SCR-CLIENT-CPP,ONWAAR,47.391102,0.756996,-2.08516,3428,2,0.01591,0.345085,1309,-0.04893,1,2365.929932,2340.909912,182.725998,0,0.036369,0,2,0.110159,0
